Unnamed: 0,year,name,Name (reporting),id,age,ioc,height,hand,high_rank,high_pts,tourney_plyd,tourney_win_pct,avg_tourney_level,matches_played,match_wins,match_win_pct,finals,titles,final_win_pct,slam_finals,slams,atp_finals_finals,atp_finals,masters_finals,masters,500_finals,500_titles,250_finals,250_titles,olympic_g,aces_per_game,df_per_game,sv_game_win_pct,return_game_win_pct,1st_pct,1st_win_pct,2nd_win_pct,1st_return_win_pct,2nd_return_win_pct,bp_per_game,bp_faced_per_game,bp_conversion_rate,bp_saved_rate,tb_win_pct,no1_faced,no1_win_pct,top_5_faced,top_5_win_pct,top_10_faced,top_10_win_pct,top_20_faced,top_20_win_pct,top_50_faced,top_50_win_pct,top_100_faced,top_100_win_pct,matches_w_stats,matches_w_minutes,avg_opponent_rank,avg_opponent_pts,sets_w_stats,sets_w_mins,minutes_per_match,minutes_per_set,English short name lower case,Alpha-2 code,Alpha-3 code,Numeric code,ISO 3166-2,country,latitude,longitude,country_code,Continent
830,1991-2023,Lorenzo Musetti,L. Musetti,207518,21.3,ITA,185,R,16,2290,70,0.028571429,746.4285714,158,86,0.544303797,2,2,1,0,0,0,0,0,0,1,1,1,1,0,0.285013624,0.174386921,0.782016349,0.242950108,0.647696011,0.68967348,0.517325525,0.308024858,0.510138249,0.581344902,0.530245232,0.417910448,0.588900308,0.589285714,4,0.25,12,0.166666667,20,0.25,43,0.372093023,72,0.402777778,119,0.504201681,154,149,75.79874214,1709.459119,399,381,110.6107383,43.25721785,Italy,IT,ITA,380,ISO 3166-2:IT,Italy,41.87194,12.56738,IT,Europe
831,1991-2023,Lorenzo Sonego,L. Sonego,132283,28.2,ITA,191,R,21,2227,118,0.025423729,777.5423729,229,112,0.489082969,5,3,0.6,0,0,0,0,0,0,1,0,4,3,0,0.470444211,0.154249738,0.821965722,0.182837128,0.660409556,0.725764775,0.511914411,0.283003883,0.460775607,0.478108581,0.483735572,0.382417582,0.631959508,0.527131783,2,0.5,10,0.2,25,0.24,43,0.255813953,115,0.408695652,186,0.462365591,225,218,66.68995633,1545.864629,581,554,122.0504587,48.02707581,Italy,IT,ITA,380,ISO 3166-2:IT,Italy,41.87194,12.56738,IT,Europe
832,1991-2023,Louis Gloria,L. Gloria,101597,26.4,USA,175,L,178,246,19,0,500,24,5,0.208333333,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.216494845,0.371134021,0.64604811,0.237288136,0.634354596,0.636579572,0.43543956,0.268827455,0.524282561,0.518644068,0.807560137,0.45751634,0.561702128,0.5,0,,0,,2,0,3,0,10,0,12,0.166666667,24,24,121.8333333,760.4166667,62,62,102.0833333,39.51612903,United States Of America,US,USA,840,ISO 3166-2:US,United States,37.09024,-95.712891,US,North America
833,1991-2023,Louk Sorensen,L. Sorensen,104476,29.4,IRL,175,R,236,206,4,0,1125,11,5,0.454545455,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.506666667,0.16,0.773333333,0.175675676,0.638826185,0.724381625,0.525,0.285211268,0.456647399,0.472972973,0.413333333,0.371428571,0.451612903,0.666666667,0,,0,,0,,0,,3,0,4,0.25,6,6,198.1818182,662.7272727,18,18,107.3333333,35.77777778,Ireland,IE,IRL,372,ISO 3166-2:IE,Ireland,53.41291,-8.24389,IE,Europe
835,1991-2023,Luca Nardi,L. Nardi,208134,19.6,ITA,185,R,130,429,9,0,555.5555556,11,2,0.181818182,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.198347107,0.214876033,0.67768595,0.145299145,0.619897959,0.621399177,0.489932886,0.270325203,0.474074074,0.564102564,0.661157025,0.257575758,0.5125,0.4,0,,0,,1,0,2,0,5,0,8,0,11,11,85.27272727,1440.818182,25,25,101.5454545,44.68,Italy,IT,ITA,380,ISO 3166-2:IT,Italy,41.87194,12.56738,IT,Europe
836,1991-2023,Luca Van Assche,L. Van Assche,209414,19.2,FRA,,R,68,831,13,0,730.7692308,20,7,0.35,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.218390805,0.237547893,0.685823755,0.210727969,0.579661017,0.659844055,0.477150538,0.307622505,0.491551459,0.582375479,0.777777778,0.361842105,0.596059113,0.642857143,1,0,1,0,1,0,4,0,11,0.090909091,16,0.25,20,18,92.2,1282.5,53,47,134.5,51.5106383,France,FR,FRA,250,ISO 3166-2:FR,France,46.227638,2.213749,FR,Europe
837,1991-2023,Luca Vanni,L. Vanni,104563,30.5,ITA,198,R,100,560,18,0,722.2222222,23,5,0.217391304,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.761589404,0.225165563,0.794701987,0.100977199,0.57253886,0.740271493,0.499393939,0.238174274,0.419254658,0.302931596,0.490066225,0.333333333,0.581081081,0.571428571,0,,0,,1,0,1,0,7,0.142857143,17,0.117647059,23,21,75.73913043,906.5217391,61,55,111.2857143,42.49090909,Italy,IT,ITA,380,ISO 3166-2:IT,Italy,41.87194,12.56738,IT,Europe
838,1991-2023,Lucas Arnold Ker,L. Arnold Ker,102463,24.5,ARG,180,R,79,608,30,0,633.3333333,53,22,0.41509434,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.217905405,0.388513514,0.694256757,0.254180602,0.604977822,0.665580448,0.43231441,0.29250457,0.514450867,0.580267559,0.743243243,0.438040346,0.588636364,0.5,0,,3,0,3,0,7,0,20,0.15,38,0.263157895,49,46,128.7169811,870.1886792,130,119,106.2391304,41.06722689,Argentina,AR,ARG,32,ISO 3166-2:AR,Argentina,-38.416097,-63.616672,AR,South America
840,1991-2023,Lucas Gomez,L. Gomez,106412,24,MEX,178,L,492,66,6,0,375,16,3,0.1875,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.140186916,0.308411215,0.523364486,0.136363636,0.60949464,0.590452261,0.403921569,0.217171717,0.479674797,0.372727273,0.822429907,0.365853659,0.420454545,0,0,,0,,0,,0,,1,0,5,0,11,11,214.5625,367.3125,26,26,73,30.88461538,Mexico,MX,MEX,484,ISO 3166-2:MX,Mexico,23.634501,-102.552784,MX,North America
841,1991-2023,Lucas Pouille,L. Pouille,106298,29.2,FRA,185,R,11,2696,130,0.038461538,894.2307692,269,140,0.520446097,9,5,0.555555556,0,0,0,0,0,0,2,1,7,4,0,0.572103362,0.288135593,0.796610169,0.194312796,0.55914937,0.731799894,0.507702677,0.273899575,0.482683983,0.49567884,0.550430675,0.392013498,0.630489652,0.541666667,5,0,14,0.071428571,25,0.24,58,0.344827586,137,0.430656934,215,0.488372093,269,251,69.0037037,1522.17037,734,688,111.2071713,40.57122093,France,FR,FRA,250,ISO 3166-2:FR,France,46.227638,2.213749,FR,Europe
842,1991-2023,Luis Adrian Morejon,L. Adrian Morejon,102192,29.2,ECU,178,R,124,374,20,0,312.5,67,26,0.388059701,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.183183183,0.129129129,0.693693694,0.265060241,0.624497094,0.623478883,0.50952381,0.288973384,0.552688172,0.635542169,0.696696697,0.417061611,0.560344828,0.48,0,,0,,2,0,5,0.2,10,0.2,28,0.25,28,27,159.7910448,461.5970149,68,66,99.18518519,40.57575758,Ecuador,EC,ECU,218,ISO 3166-2:EC,Ecuador,-1.831239,-78.183406,EC,South America
843,1991-2023,Luis Herrera,L. Herrera,101955,26.1,MEX,170,L,49,,64,0,644.53125,132,52,0.393939394,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.117556071,0.237432328,0.710750193,0.250769231,0.629569076,0.6458913,0.496532156,0.313234444,0.502710414,0.661538462,0.683681361,0.379069767,0.576923077,0.534883721,0,,1,0,5,0.2,15,0.333333333,42,0.238095238,74,0.324324324,105,102,111.7045455,583.5757576,273,263,100.0098039,38.78707224,Mexico,MX,MEX,484,ISO 3166-2:MX,Mexico,23.634501,-102.552784,MX,North America
844,1991-2023,Luis Horna,L. Horna,103632,28.8,PER,180,R,33,945,142,0.014084507,744.7183099,287,141,0.491289199,3,2,0.666666667,0,0,0,0,0,0,1,1,2,1,0,0.403557726,0.231600977,0.786885246,0.191414497,0.672972973,0.694457831,0.496694215,0.266506158,0.47864215,0.500351865,0.539239623,0.382559775,0.604786546,0.511811024,0,,11,0.272727273,24,0.416666667,39,0.358974359,113,0.371681416,205,0.4,244,245,127.9097222,770.1666667,594,597,99.70612245,40.91792295,Peru,PE,PER,604,ISO 3166-2:PE,Peru,-9.189967,-75.015152,PE,South America
845,1991-2023,Luis Lobo,L. Lobo,101822,25.3,ARG,180,R,402,69,2,0,375,5,2,0.4,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.068181818,0.386363636,0.795454545,0.19047619,0.692041522,0.655,0.494382022,0.293478261,0.5,0.595238095,0.613636364,0.32,0.666666667,0,0,,1,0,1,0,1,0,2,0,3,0.333333333,4,4,118,1296.2,9,9,103.75,46.11111111,Argentina,AR,ARG,32,ISO 3166-2:AR,Argentina,-38.416097,-63.616672,AR,South America
846,1991-2023,Luis Patino,L. Patino,106250,24.4,MEX,183,R,730,30,1,0,500,10,3,0.3,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.279661017,0.245762712,0.661016949,0.239316239,0.604651163,0.627530364,0.486068111,0.353200883,0.430555556,0.683760684,0.855932203,0.35,0.603960396,0.666666667,0,,0,,0,,0,,0,,2,0,9,9,333.5,195,24,24,121.2222222,45.45833333,Mexico,MX,MEX,484,ISO 3166-2:MX,Mexico,23.634501,-102.552784,MX,North America
847,1991-2023,Luiz Mattar,L. Mattar,100954,31.5,BRA,183,R,42,,91,0.021978022,648.3516484,181,85,0.46961326,3,2,0.666666667,0,0,0,0,0,0,0,0,3,2,0,0.459935897,0.179487179,0.75534188,0.206070288,0.576701549,0.692924462,0.50977386,0.290597117,0.477784797,0.523961661,0.628205128,0.393292683,0.610544218,0.527777778,0,,5,0,8,0,21,0.095238095,65,0.276923077,123,0.398373984,161,158,87.3021978,681.9230769,398,384,103.0506329,42.40104167,Brazil,BR,BRA,76,ISO 3166-2:BR,Brazil,-14.235004,-51.92528,BR,South America
849,1991-2023,Lukas Dlouhy,L. Dlouhy,104160,26.8,CZE,185,R,73,529,48,0,682.2916667,77,23,0.298701299,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.408626561,0.400681044,0.710556186,0.200668896,0.619006995,0.68109151,0.459023735,0.28983478,0.486251809,0.49386845,0.675368899,0.406320542,0.571428571,0.44,0,,3,0.333333333,6,0.166666667,11,0.090909091,27,0.185185185,51,0.215686275,67,67,87.97402597,819.2467532,183,183,100.9701493,36.96721311,Czech Republic,CZ,CZE,203,ISO 3166-2:CZ,Czech Republic,49.817492,15.472962,CZ,Europe
850,1991-2023,Lukas Klein,L. Klein,127760,23.2,SVK,193,R,142,405,6,0,750,9,2,0.222222222,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.337078652,0.269662921,0.775280899,0.134831461,0.643369176,0.676880223,0.532663317,0.308539945,0.433476395,0.651685393,0.494382022,0.206896552,0.545454545,0.5,0,,0,,1,0,1,0,3,0.333333333,7,0.142857143,7,7,65.55555556,1226.777778,18,18,110.4285714,42.94444444,Slovakia,SK,SVK,703,ISO 3166-2:SK,Slovakia,48.669026,19.699024,SK,Europe
851,1991-2023,Lukas Lacko,L. Lacko,105041,33.6,SVK,185,R,44,917,135,0,790.7407407,246,98,0.398373984,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.502381825,0.20666911,0.764748992,0.16497093,0.587738936,0.711592929,0.501949318,0.252540748,0.471454327,0.452398256,0.55624771,0.364658635,0.577075099,0.504672897,1,0,12,0,20,0,40,0.05,99,0.232323232,178,0.308988764,216,209,103.0325203,1320.487805,570,548,101.7033493,38.78832117,Slovakia,SK,SVK,703,ISO 3166-2:SK,Slovakia,48.669026,19.699024,SK,Europe
852,1991-2023,Lukas Rosol,L. Rosol,104586,34.6,CZE,196,R,26,1290,152,0.013157895,728.6184211,284,124,0.436619718,4,2,0.5,0,0,0,0,0,0,0,0,4,2,0,0.524075161,0.267175573,0.78743394,0.167793124,0.584440567,0.722213717,0.497900743,0.261779706,0.468003466,0.4551866,0.570463887,0.368624919,0.62738034,0.52027027,4,0,16,0.0625,30,0.133333333,57,0.228070175,141,0.29787234,225,0.368888889,268,245,72.72887324,1471.179577,702,643,99.44897959,37.89269051,Czech Republic,CZ,CZE,203,ISO 3166-2:CZ,Czech Republic,49.817492,15.472962,CZ,Europe
853,1991-2023,Lukasz Kubot,L. Kubot,103997,32.6,POL,190,R,41,977,120,0,743.75,228,98,0.429824561,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0.392056626,0.360204483,0.740070783,0.219129753,0.622145496,0.686788044,0.475793524,0.291841213,0.49018621,0.543316347,0.615414864,0.403318903,0.577635783,0.536842105,1,0,4,0,14,0.142857143,36,0.194444444,94,0.287234043,164,0.335365854,200,199,116.5938865,1114.528384,530,528,116.5326633,43.92045455,Poland,PL,POL,616,ISO 3166-2:PL,Poland,51.919438,19.145136,PL,Europe
854,1991-2023,Luke Jensen,L. Jensen,101263,31,USA,190,U,323,96,26,0,500,34,8,0.235294118,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.402777778,0.372222222,0.705555556,0.151515152,0.58343737,0.684022825,0.460539461,0.245476003,0.434917355,0.429752066,0.713888889,0.352564103,0.587548638,0.384615385,0,,3,0.333333333,4,0.25,5,0.2,10,0.2,24,0.166666667,33,32,101.9117647,916.4117647,74,71,80.84375,36.43661972,United States Of America,US,USA,840,ISO 3166-2:US,United States,37.09024,-95.712891,US,North America
855,1991-2023,Luke Milligan,L. Milligan,102835,22.8,GBR,180,R,217,178,7,0,1250,12,5,0.416666667,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.323943662,0.338028169,0.64084507,0.271428571,0.619318182,0.652905199,0.370646766,0.267241379,0.612745098,0.685714286,0.816901408,0.395833333,0.560344828,0.2,0,,1,0,1,0,2,0,5,0.2,9,0.333333333,9,9,96.16666667,850.4166667,30,30,124.7777778,37.43333333,United Kingdom,GB,GBR,826,ISO 3166-2:GB,United Kingdom,55.378051,-3.435973,GB,Europe
856,1991-2023,Luke Saville,L. Saville,106291,20.4,AUS,188,R,164,313,7,0,1678.571429,9,2,0.222222222,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.366666667,0.358333333,0.716666667,0.146341463,0.601758794,0.643006263,0.504731861,0.272727273,0.416949153,0.300813008,0.716666667,0.486486486,0.604651163,0.5,0,,0,,0,,3,0,3,0,6,0.166666667,8,7,69.33333333,1232.666667,25,22,122.8571429,39.09090909,Australia,AU,AUS,36,ISO 3166-2:AU,Australia,-25.274398,133.775136,AU,Oceania
857,1991-2023,Luke Smith,L. Smith,102875,20.7,AUS,188,R,378,84,5,0,1050,7,2,0.285714286,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.493150685,0.520547945,0.671232877,0.095890411,0.556862745,0.658450704,0.451327434,0.171206226,0.425414365,0.232876712,0.602739726,0.411764706,0.454545455,0.5,0,,0,,1,0,1,0,4,0,6,0.166666667,7,7,67.57142857,1088.428571,16,16,77.71428571,34,Australia,AU,AUS,36,ISO 3166-2:AU,Australia,-25.274398,133.775136,AU,Oceania
858,1991-2023,Mackenzie Mcdonald,M. Mcdonald,111456,28.2,USA,178,R,48,1146,103,0,791.2621359,191,88,0.460732984,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.409393184,0.195760599,0.772236076,0.214256283,0.641199226,0.689391654,0.50655885,0.286613036,0.507340389,0.540997116,0.573566085,0.396039604,0.602898551,0.526315789,0,,11,0.181818182,18,0.166666667,32,0.15625,92,0.347826087,150,0.426666667,189,185,71.18848168,1489.853403,503,490,112.0702703,42.3122449,United States Of America,US,USA,840,ISO 3166-2:US,United States,37.09024,-95.712891,US,North America
859,1991-2023,Magnus Gustafsson,M. Gustafsson,101320,34.8,SWE,185,R,10,2141,213,0.070422535,680.7511737,539,337,0.625231911,25,15,0.6,0,0,0,0,1,0,3,2,21,13,0,0.240472624,0.297054418,0.762356465,0.302340917,0.6510276,0.681588305,0.495098401,0.342984594,0.519802282,0.699637323,0.592611083,0.432139491,0.598989048,0.51744186,6,0,26,0.269230769,51,0.31372549,107,0.373831776,246,0.528455285,403,0.568238213,506,492,80.33209647,912.1317254,1290,1236,96.97154472,38.60032362,Sweden,SE,SWE,752,ISO 3166-2:SE,Sweden,60.128161,18.643501,SE,Europe
860,1991-2023,Magnus Larsson,M. Larsson,101723,32.9,SWE,193,R,10,2222,214,0.028037383,746.4953271,500,293,0.586,14,6,0.428571429,0,0,0,0,0,0,2,1,12,5,0,0.522314611,0.197352791,0.817240794,0.215290727,0.635352449,0.728807961,0.510647482,0.278931231,0.501044634,0.555517884,0.491260818,0.387549588,0.627979275,0.564853556,12,0.416666667,40,0.35,79,0.392405063,144,0.416666667,239,0.485355649,396,0.535353535,466,439,71.32485323,1045.011742,1224,1128,93.25740319,36.29432624,Sweden,SE,SWE,752,ISO 3166-2:SE,Sweden,60.128161,18.643501,SE,Europe
861,1991-2023,Magnus Norman,M. Norman,102796,27.3,SWE,188,R,2,3610,178,0.06741573,678.3707865,421,244,0.579572447,18,12,0.666666667,1,0,0,0,1,1,2,1,14,10,0,0.527421727,0.217062408,0.776003362,0.25547599,0.577732975,0.718384756,0.500037893,0.295466066,0.513367799,0.621103623,0.58247531,0.411325873,0.615440115,0.548192771,3,0.333333333,21,0.238095238,46,0.260869565,89,0.359550562,193,0.466321244,333,0.525525526,399,398,72.8392435,984.3806147,1008,1006,100.8241206,39.88866799,Sweden,SE,SWE,752,ISO 3166-2:SE,Sweden,60.128161,18.643501,SE,Europe
862,1991-2023,Mahesh Bhupathi,M. Bhupathi,102405,24.2,IND,185,R,225,190,14,0,803.5714286,38,10,0.263157895,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.541062802,0.396135266,0.676328502,0.154589372,0.525088339,0.734858681,0.40327381,0.243902439,0.462171053,0.405797101,0.652173913,0.380952381,0.503703704,0.5,0,,1,0,6,0,8,0.125,14,0.071428571,19,0.157894737,16,15,166.8947368,805.2368421,43,39,91.86666667,35.33333333,India,IN,IND,356,ISO 3166-2:IN,India,20.593684,78.96288,IN,Asia
863,1991-2023,Malek Jaziri,M. Jaziri,104291,38.2,TUN,185,R,42,1042,136,0,711.3970588,243,100,0.411522634,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.343974175,0.258608321,0.75035868,0.185185185,0.538349984,0.708071436,0.486910995,0.263192365,0.481358382,0.49537037,0.650286944,0.373831776,0.616105902,0.421052632,3,0,11,0.272727273,16,0.1875,30,0.133333333,96,0.166666667,172,0.319767442,228,211,118.6296296,1200.888889,593,550,107.7298578,41.32909091,Tunisia,TN,TUN,788,ISO 3166-2:TN,Tunisia,33.886917,9.537499,TN,Africa
864,1991-2023,Malivai Washington,M. Washington,101613,29.1,USA,180,R,11,2016,163,0.024539877,774.5398773,398,238,0.59798995,13,4,0.307692308,1,0,0,0,2,0,2,1,8,3,0,0.448389218,0.253780408,0.801446417,0.256483516,0.59085695,0.720322046,0.516863198,0.30473272,0.510491178,0.605274725,0.506026737,0.423747277,0.607622347,0.49044586,7,0.142857143,32,0.15625,53,0.226415094,81,0.296296296,167,0.431137725,285,0.529824561,378,354,83.345,909.5125,956,866,98.64689266,40.32448037,United States Of America,US,USA,840,ISO 3166-2:US,United States,37.09024,-95.712891,US,North America
866,1991-2023,Manuel Guinard,M. Guinard,131905,26.9,FRA,,U,146,429,5,0,650,9,4,0.444444444,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.3125,0.25,0.6875,0.258928571,0.633928571,0.641851107,0.456445993,0.312368973,0.533864542,0.651785714,0.955357143,0.397260274,0.672897196,0,0,,0,,1,0,2,0,4,0,7,0.285714286,9,8,70.22222222,1359.222222,24,21,122.875,46.80952381,France,FR,FRA,250,ISO 3166-2:FR,France,46.227638,2.213749,FR,Europe
867,1991-2023,Manuel Sanchez,M. Sanchez,105688,28.6,MEX,183,R,546,54,2,0,375,12,6,0.5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.346666667,0.506666667,0.72,0.276315789,0.595435685,0.68641115,0.482051282,0.340836013,0.480446927,0.697368421,0.68,0.396226415,0.588235294,0.666666667,0,,0,,0,,0,,1,0,1,0,7,7,216,162.0833333,16,16,100.5714286,44,Mexico,MX,MEX,484,ISO 3166-2:MX,Mexico,23.634501,-102.552784,MX,North America
868,1991-2023,Mao Xin Gong,M. Xin Gong,105001,23.5,CHN,178,R,299,155,4,0,875,8,2,0.25,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.083333333,0.277777778,0.638888889,0.027027027,0.584415584,0.577777778,0.46875,0.178861789,0.34939759,0.216216216,0.638888889,0.125,0.434782609,1,0,,1,0,1,0,1,0,4,0,5,0,4,4,154.75,1466.25,8,8,73,36.5,China,CN,CHN,156,ISO 3166-2:CN,China,35.86166,104.195397,CN,Asia
869,1991-2023,Marat Safin,M. Safin,103498,29.7,RUS,193,R,1,4300,263,0.057034221,826.0456274,689,422,0.612481858,30,15,0.5,4,2,0,0,8,5,4,1,14,7,0,0.672638242,0.184043951,0.822166488,0.223668498,0.552878029,0.753114498,0.523085964,0.286526684,0.502156121,0.570695008,0.476053983,0.391922996,0.626442549,0.532299742,14,0.285714286,52,0.423076923,99,0.494949495,175,0.497142857,359,0.537604457,568,0.580985915,632,628,69.51515152,1140.425685,1710,1696,108.8105096,40.29068396,Russia,RU,RUS,643,ISO 3166-2:RU,Russia,61.52401,105.318756,RU,Asia
871,1991-2023,Marc Gicquel,M. Gicquel,102967,36.8,FRA,188,R,37,1448,113,0,758.8495575,205,92,0.448780488,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0.504068348,0.188364524,0.779495525,0.199273901,0.570144563,0.723845221,0.497733587,0.275159098,0.482387781,0.505849133,0.567127746,0.393939394,0.611190818,0.5125,2,0,10,0,18,0.111111111,33,0.181818182,93,0.290322581,157,0.394904459,205,205,91.64878049,1116.531707,513,513,100.4195122,40.12865497,France,FR,FRA,250,ISO 3166-2:FR,France,46.227638,2.213749,FR,Europe
873,1991-2023,Marc Lopez,M. Lopez,104043,34.1,ESP,175,R,111,368,31,0,580.6451613,54,23,0.425925926,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.053067993,0.112769486,0.68159204,0.269421488,0.663861386,0.626771066,0.469808542,0.319668737,0.516861666,0.590082645,0.706467662,0.456582633,0.549295775,0.388888889,1,0,2,0,3,0,7,0.142857143,25,0.28,37,0.378378378,53,53,79.09259259,834.3148148,129,129,106.5283019,43.76744186,Spain,ES,ESP,724,ISO 3166-2:ES,Spain,40.463667,-3.74922,ES,Europe
874,1991-2023,Marc Polmans,M. Polmans,117360,24.2,AUS,188,R,116,546,14,0,1035.714286,19,5,0.263157895,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.264026403,0.244224422,0.712871287,0.225165563,0.656374502,0.649468892,0.475362319,0.305487305,0.497297297,0.605960265,0.693069307,0.371584699,0.585714286,0.5,0,,0,,0,,3,0,7,0.142857143,13,0.153846154,19,19,119.0526316,1047.263158,63,63,151.6842105,45.74603175,Australia,AU,AUS,36,ISO 3166-2:AU,Australia,-25.274398,133.775136,AU,Oceania
876,1991-2023,Marcel Granollers,M. Granollers,104719,33.2,ESP,190,R,20,1635,251,0.015936255,772.9083665,452,202,0.446902655,7,4,0.571428571,0,0,0,0,0,0,2,1,5,3,0,0.344814606,0.196687371,0.741389046,0.229867956,0.611373847,0.687197834,0.493535138,0.30305955,0.486426675,0.57262414,0.599096556,0.401429035,0.568331762,0.447368421,2,0,20,0.1,42,0.142857143,93,0.225806452,212,0.325471698,359,0.38718663,450,437,76.03752759,1395.240618,1147,1115,108.9473684,42.69955157,Spain,ES,ESP,724,ISO 3166-2:ES,Spain,40.463667,-3.74922,ES,Europe
879,1991-2023,Marcelo Charpentier,M. Charpentier,102243,26.8,ARG,180,L,115,384,24,0,552.0833333,33,8,0.242424242,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.133333333,0.276923077,0.656410256,0.230379747,0.695955882,0.602746962,0.46070133,0.297120419,0.508272059,0.57721519,0.771794872,0.399122807,0.554817276,0.3,0,,1,0,3,0,6,0,16,0.125,23,0.173913043,32,32,80.18181818,872.030303,84,84,107.65625,41.01190476,Argentina,AR,ARG,32,ISO 3166-2:AR,Argentina,-38.416097,-63.616672,AR,South America
881,1991-2023,Marcelo Ingaramo,M. Ingaramo,100865,31.5,ARG,178,L,166,,5,0,600,7,2,0.285714286,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.035714286,0.160714286,0.696428571,0.224137931,0.667532468,0.60311284,0.5390625,0.31122449,0.442176871,0.431034483,0.714285714,0.52,0.575,0,0,,0,,0,,0,,1,0,4,0.25,6,6,90.28571429,351.7142857,13,13,82.5,38.07692308,Argentina,AR,ARG,32,ISO 3166-2:AR,Argentina,-38.416097,-63.616672,AR,South America
883,1991-2023,Marcin Matkowski,M. Matkowski,103690,26.6,POL,188,R,705,16,2,0,250,8,4,0.5,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.263157895,0.736842105,0.210526316,0.210526316,0.3828125,0.530612245,0.316455696,0.340909091,0.483870968,0.578947368,1.210526316,0.363636364,0.347826087,1,0,,0,,0,,0,,0,,1,0,2,2,371.5,123.5,5,5,79.5,31.8,Poland,PL,POL,616,ISO 3166-2:PL,Poland,51.919438,19.145136,PL,Europe
884,1991-2023,Marcio Carlsson,M. Carlsson,102519,24.1,BRA,175,R,119,393,8,0,562.5,14,5,0.357142857,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.156028369,0.234042553,0.588652482,0.309859155,0.650777202,0.573248408,0.477744807,0.326653307,0.52987013,0.633802817,1.007092199,0.488888889,0.591549296,1,0,,1,0,2,0,4,0,6,0.166666667,10,0.2,13,13,98.71428571,1127.714286,32,32,88.15384615,35.8125,Brazil,BR,BRA,76,ISO 3166-2:BR,Brazil,-14.235004,-51.92528,BR,South America
885,1991-2023,Marco Cecchinato,M. Cecchinato,106065,30.8,ITA,185,R,16,2091,128,0.0234375,710.9375,203,78,0.384236453,5,3,0.6,0,0,0,0,0,0,0,0,5,3,0,0.348855881,0.206342834,0.750301084,0.182847896,0.65772183,0.677901223,0.491567994,0.278355722,0.476415094,0.497977346,0.590927338,0.367181154,0.577445652,0.534883721,0,,1,0,10,0.1,23,0.173913043,74,0.337837838,167,0.383233533,203,197,79.44878049,1095.931707,522,502,104.4923858,41.0059761,Italy,IT,ITA,380,ISO 3166-2:IT,Italy,41.87194,12.56738,IT,Europe
887,1991-2023,Marco Meneschincheri,M. Meneschincheri,102050,27,ITA,180,L,140,342,12,0,416.6666667,14,2,0.142857143,0,0,,0,0,0,0,0,0,0,0,0,0,0,0.125874126,0.328671329,0.594405594,0.19205298,0.582809224,0.631294964,0.412060302,0.247723133,0.484210526,0.509933775,0.811188811,0.376623377,0.5,0.5,0,,0,,1,0,1,0,4,0,11,0.090909091,14,13,81.28571429,798.4285714,33,30,78.76923077,34.13333333,Italy,IT,ITA,380,ISO 3166-2:IT,Italy,41.87194,12.56738,IT,Europe
888,1991-2023,Marco Osorio,M. Osorio,102036,28,MEX,,R,292,120,1,0,250,9,5,0.555555556,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0.428571429,0.142857143,0.142857143,0.512195122,0.333333333,0.35,0.15,0.473684211,0.142857143,1.285714286,1,0.333333333,0.4,0,,0,,0,,0,,0,,1,1,1,1,326.8888889,125.1111111,2,2,43,21.5,Mexico,MX,MEX,484,ISO 3166-2:MX,Mexico,23.634501,-102.552784,MX,North America
